date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-21 16:06:19,JDMahama,,27,78,664,"We have to step up public education on COVID-19 so that people can appreciate the risk reduction protocols.",,,,1285607045278965764,https://twitter.com/JDMahama/status/1285607045278965764
2020-07-21 16:06:19,JDMahama,,197,300,3004,"I have cut short my unannounced visit to some voter registration centres in Accra and Tema this afternoon. This is because of the very low awareness of the #COVID19 protocols including physical distancing and the wearing of masks. 1/2",,,#COVID19,1285607042695278593,https://twitter.com/JDMahama/status/1285607042695278593
2020-07-21 09:01:43,JDMahama,,32,136,1150,"Happy birthday my comrade, mentor and friend. Continue to rest well, Sir. 2/2",,,,1285500189948682240,https://twitter.com/JDMahama/status/1285500189948682240
2020-07-21 09:01:42,JDMahama,,338,1118,9058,"You would have been 76 years today, Prof. Though in eternity, memories of your sterling qualities and principled leadership are still fresh with us. You will forever remain in our hearts. Yours is a soul that cannot be forgotten, a man we cannot celebrate enough! 1/2pic.twitter.com/XtlTGWPNVK",,,,1285500187239223296,https://twitter.com/JDMahama/status/1285500187239223296
2020-07-20 07:47:11,JDMahama,,123,337,2588,"Best wishes to our gallant WASSCE candidates who are beginning their exams today.https://www.johnmahama.org/news/john-mahama-wishes-shs-candidatures-success-in-wassce …",,,,1285119045784805376,https://twitter.com/JDMahama/status/1285119045784805376
2020-07-19 14:35:42,JDMahama,,84,142,1892,"I attended a burial service on Saturday to pay my last respect to the late DCOP Dr. Seth Koranteng, a former Ambassador of Ghana to the Russian Federation and also a former Medical Director of the Police Hospital.https://flickr.com/photos/96318405@N06/sets/72157715157452913 …",,@N06,,1284859465276305408,https://twitter.com/JDMahama/status/1284859465276305408
2020-07-10 19:42:21,JDMahama,,45,108,1006,"As she indicated, the people of Ghana, especially the women and youth, are looking up to us to provide answers to the numerous challenges that continue to confront us. We must close our ranks and work hard for victory in order not to let them down.",,,,1281675144570830855,https://twitter.com/JDMahama/status/1281675144570830855
2020-07-10 19:42:20,JDMahama,,195,461,4714,"I was with @NJOAgyemang today at a retreat of the NDC Campaign Team where she expressed gratitude to the people of Ghana and supporters of the NDC for the overwhelming support shown her.pic.twitter.com/uBlqqtuH9a",,@NJOAgyemang,,1281675142020694016,https://twitter.com/JDMahama/status/1281675142020694016
2020-07-08 14:54:30,JDMahama,,67,190,1392,"Professor @NJOAgyemang is a distinguished scholar and she is respected internationally. I thank our party executives for their massive support in getting Prof confirmed as my running mate.",,@NJOAgyemang,,1280877928327319553,https://twitter.com/JDMahama/status/1280877928327319553
2020-07-08 14:54:29,JDMahama,,820,864,7564,"We’ve shown that we’re willing to let women take their place & be part of decision-making at the highest level. For those who’ve said the time is not right, the question is when will it be right to let women take the highest office of the land? The time is now!”",,,,1280877926360256517,https://twitter.com/JDMahama/status/1280877926360256517
2020-07-06 15:31:27,JDMahama,,1046,2116,13386,"The @OfficialNDCGh, this afternoon, unanimously, endorsed my nomination of Professor Naana Jane Opoku-Agyemang as my Running Mate for the December 2020 election. She is God-fearing, a distinguished scholar, a conscientious public servant & a role model.pic.twitter.com/02qRJQChJd",,@OfficialNDCGh,,1280162451208769540,https://twitter.com/JDMahama/status/1280162451208769540
2020-07-04 12:34:34,JDMahama,,387,812,8507,"I called on @officeofJJR, this morning in his office, to discuss a number of NDC-related issues. Very warm discussions as always.pic.twitter.com/Jv4pzE8Qof",,@officeofJJR,,1279393161991925762,https://twitter.com/JDMahama/status/1279393161991925762
2020-06-28 19:56:39,JDMahama,,484,578,3333,"To send troops into regions in times of peace for the sole purpose of preventing them from registration amounts to declaring war on them. Any President doing this, commits a grave sin against the very people he swore to protect.https://www.johnmahama.org/news/statement-in-solidarity-with-regions-under-military-siege …",,,,1277330090758680579,https://twitter.com/JDMahama/status/1277330090758680579
2020-06-25 23:17:31,JDMahama,,67,143,956,"Playback of John Mahama speaks on supreme court rulinghttps://www.pscp.tv/w/ccPWizFlVlFZZGJSVkRORUx8MXZPeHdrd1ZZT3J4QgZrx0l-_klT5z5efOqmIPeWStykebNoKLD-9nS5Axgj …",,,,1276293474216632321,https://twitter.com/JDMahama/status/1276293474216632321
2020-06-25 21:05:56,JDMahama,,43,78,549,"John Mahama speaks on supreme court ruling on Compilation of New Voter Registrationhttps://www.pscp.tv/w/ccO3tDFlVlFZZGJSVkRORUx8MVprSnptQlZFTXZHdtzbP5lQziBCptFgwLDGAUDVCLkXXU7J4_nKw6VDlz3J …",,,,1276260363122569217,https://twitter.com/JDMahama/status/1276260363122569217
2020-06-25 21:05:08,JDMahama,,20,55,457,"John Mahama speaks on supreme court ruling on Compilation of New Voter Registrationhttps://www.pscp.tv/w/ccO3hDFlVlFZZGJSVkRORUx8MW1yR21FWFJORU5HebrHcNbTXwF0mQGFZ-UkcUgrD1Lc1Ih6VZCCNiKH9-km …",,,,1276260161405894688,https://twitter.com/JDMahama/status/1276260161405894688
2020-06-25 20:46:17,JDMahama,,80,203,1198,"John Mahama speaks on supreme court ruling on Compilation of New Voter Registrationhttps://www.pscp.tv/w/ccOzGTFlVlFZZGJSVkRORUx8MXlwS2R3em1uVmp4V8A9fIbbOIJyMLFWQ8VYtRXx4b-ipoKrUunUwRL_1K9J …",,,,1276255417044094977,https://twitter.com/JDMahama/status/1276255417044094977
2020-06-25 20:45:36,JDMahama,,12,33,304,"John Mahama speaks on supreme court ruling on Compilation of New Voter Registrationhttps://www.pscp.tv/w/ccOy8DFlVlFZZGJSVkRORUx8MU1ZeE5WUnBOd1F4dxdwY0C_RUD0sNzKlBgiQqkCzzJsvkSkJhERgrxYrl7G …",,,,1276255243345354752,https://twitter.com/JDMahama/status/1276255243345354752
2020-06-22 22:56:10,JDMahama,,40,109,764,"This may just be another reflection of the pervasive insecurity & lawlessness Government itself has visited on the once peaceful Ghana. Meanwhile I call for calm and let’s please avoid any reprisal attacks.",,,,1275200938735742976,https://twitter.com/JDMahama/status/1275200938735742976
2020-06-22 22:56:10,JDMahama,,206,341,2758,"Gov’t needs to urgently act & get to the bottom of the demolition of structures on the premises of the Nigeria High Commission. It beats my imagination how such a violent & noisy destruction could occur without our Security Agents picking up the signals to avert the damage.",,,,1275200936709951489,https://twitter.com/JDMahama/status/1275200936709951489
2020-06-20 23:31:15,JDMahama,,151,328,2363,"Sunday is Father’s Day. Happy Father’s Day to all fathers across the country, especially fathers who continue to leave their families to help fight COVID as frontline health workers. We thank you, and we celebrate you.pic.twitter.com/r7LqjyOi5G",,,,1274484992257728512,https://twitter.com/JDMahama/status/1274484992257728512
2020-06-19 11:53:42,JDMahama,,160,284,2767,"Thank you very much for joining my digital conversation on Thursday night, and for the insightful ideas you shared, the questions and contributions. I look forward to many more engagements and I encourage you to continue to send in your questions and Ideas. #LetsTalkwithJMpic.twitter.com/m4LrrY1DXS",,,#LetsTalkwithJMpic,1273947061583577088,https://twitter.com/JDMahama/status/1273947061583577088
2020-06-19 11:51:32,JDMahama,,13,54,323,"My #JohnMahamaLIVE statement.https://www.johnmahama.org/news/johnmahamalive-coronavirus-deaths-and-incidence-increase …",,,#JohnMahamaLIVE,1273946516462489600,https://twitter.com/JDMahama/status/1273946516462489600
2020-06-18 20:11:51,JDMahama,,75,197,987,"#JohnMahamaLive: Digital Conversation with John Mahamahttps://www.pscp.tv/w/cbpwhjFlVlFZZGJSVkRORUx8MURYeHlBd3FXZWt4TYyL2bLb3jSQimtJntA4MZxa2ACam7lElqnilxjGP3RX …",,,#JohnMahamaLive,1273710033423839232,https://twitter.com/JDMahama/status/1273710033423839232
2020-06-18 10:52:41,JDMahama,,326,357,2510,"Hello everyone. I will be coming your way with another #JohnMahamaLIVE at 8.15pm tonight. Join in via my Social Media Pages and also on selected TV & Radio channels. You can send your questions, issues, comments ahead via email office@johnmahama.org or post it here.pic.twitter.com/tK6abUOh2r",,@johnmahama,#JohnMahamaLIVE,1273569315829284869,https://twitter.com/JDMahama/status/1273569315829284869
2020-06-14 13:57:31,JDMahama,,99,196,1153,"#greenbookchallenge. Let me share with you the second part of my interaction with Bright Bell, a health worker, as part of the Let's Talk Initiative. We discussed, among others, the 'Onuador' programme, from Pages 38 and 39 of the Greenbook.https://youtu.be/nCATRfTIbL4",,,#greenbookchallenge,1272166279416287233,https://twitter.com/JDMahama/status/1272166279416287233
2020-06-14 07:31:36,JDMahama,,202,329,2131,"What our universities need is partnership. A partnership that fosters academic freedom, enhances their efficiency and also invests in research and development.https://www.johnmahama.org/news/withdraw-public-universities-bill-jm …",,,,1272069159048957952,https://twitter.com/JDMahama/status/1272069159048957952
2020-06-11 05:54:10,JDMahama,,297,464,5199,"The National Democratic Congress (NDC) is a great party. We have over the last 28 years done our best, contributing enormously and living by our principle of Social Democracy, towards the development of our beloved country, Ghana.pic.twitter.com/SEEI3JHwR7",,,,1270957478109478912,https://twitter.com/JDMahama/status/1270957478109478912
2020-06-10 05:39:30,JDMahama,,188,314,2742,"Happy 28th Anniversary to the great party, the National Democratic Congress. #NDC #JohnMahama2020pic.twitter.com/SmWfac8a5H",,,#NDC #JohnMahama2020pic,1270591399180861442,https://twitter.com/JDMahama/status/1270591399180861442
2020-06-07 15:56:31,JDMahama,,98,139,1226,"Happy Sunday my friends. This afternoon, I am sharing with you the first part of my Zoom Chat with Bright Bell, a health worker. His areas of interest were health trainee allowance versus gap teeth admissions.https://youtu.be/bw7IYExkIxs",,,,1269659511297642497,https://twitter.com/JDMahama/status/1269659511297642497
2020-06-07 15:52:54,JDMahama,,58,118,965,"Yaw Lokou, a private school teacher in Kasoa in the Central Region, is one of the contributors to my lets-talk initiative. My Zoom chat with him touched on the challenges many people like him are facing in the midst of the #COVID19 pandemic.https://youtu.be/INqUPJXyBKU",,,#COVID19,1269658601909620737,https://twitter.com/JDMahama/status/1269658601909620737
2020-06-05 09:59:28,JDMahama,,84,195,1089,"Democracy has always been and will always be about each and every one of us– about our hopes and dreams, about our ideas, about our voices. I’ve started the widest digital conversation in Ghana. Visit https://www.johnmahama.org/lets-talk and join the conversation.",,,,1268844880622649351,https://twitter.com/JDMahama/status/1268844880622649351
2020-06-05 07:35:07,JDMahama,,103,161,1381,"I am happy to bring you my Zoom chat with Deborah Laryea who shared with me the story of her mother, “who once tried touching the hem of your garment at Jamestown & that shot was used as a calendar.""http://youtu.be/MYOqQ9fhDTA",,,,1268808554015752192,https://twitter.com/JDMahama/status/1268808554015752192
2020-06-04 05:42:07,JDMahama,,68,176,1064,"Double standard - Double standards (plural). Definition: a rule or principle, which is unfairly applied in different ways to different people or groups. 2/2",,,,1268417729457000448,https://twitter.com/JDMahama/status/1268417729457000448
2020-06-04 05:42:06,JDMahama,,677,612,5331,"A tale of two cartoons: Sensitivity - Sensitivities (plural). Definition: the quality or condition of being sensitive: feelings liable to be offended or hurt; sensibilities. 1/2pic.twitter.com/dYokgdkRO7",,,,1268417727020052480,https://twitter.com/JDMahama/status/1268417727020052480
2020-06-02 22:44:26,JDMahama,,88,163,1364,"I enjoyed my Sunday visit to the New Pormu/ Tusker fishing community and my interaction with the community members and the fishermen. Watch and subscribe for more videos below.https://youtu.be/36qgatmHQ_M",,,,1267950229422329863,https://twitter.com/JDMahama/status/1267950229422329863
2020-06-02 16:58:54,JDMahama,,114,276,2712,"Watch my Community Engagement Programme in the fishing community of New Pormu/ Tusker at 8.30pm tonight- TV XYZ, @GHOneTV, @JOYNEWSONTV and @PanAfricanTvpic.twitter.com/ke53kKiHP2",,@GHOneTV @JOYNEWSONTV @PanAfricanTvpic,,1267863271299780615,https://twitter.com/JDMahama/status/1267863271299780615
2020-06-02 14:56:27,JDMahama,,39,141,763,"This new awakening also applies to unwarranted use of violence against civilians here at home (Ghana); and to our own prejudicial treatment of some Ghanaians and the socially disadvantaged. 5/5",,,,1267832455534391297,https://twitter.com/JDMahama/status/1267832455534391297
2020-06-02 14:56:25,JDMahama,,11,119,649,"We must understand that the threats and dangers are as real for Ghanaians and other Africans in America as they are for African Americans. We cannot look away, and we cannot be silent. 4/5",,,,1267832448236359681,https://twitter.com/JDMahama/status/1267832448236359681
2020-06-02 14:56:23,JDMahama,,5,54,273,"- it makes no distinction on the basis of migration history, national origin, social class or educational attainment. They are concerned, solely, with the color of your skin. That is because the issue at hand is not “respectability”, it is racism. 3/5",,,,1267832438732083200,https://twitter.com/JDMahama/status/1267832438732083200
2020-06-02 14:56:17,JDMahama,,3,59,279,"...that are now more visible because they’re being documented on film & through social media. I condemn these injustices in all their many forms. Moments such as this call for solidarity. The systemic prejudices & injustices faced by Black people in America is based on racism 2/5",,,,1267832415323553797,https://twitter.com/JDMahama/status/1267832415323553797
2020-06-02 14:56:12,JDMahama,,175,561,3880,"Recent events in America have brightened the moral spotlight on the systemic prejudice and danger that Black people there experience solely because of the colour of their skin. The killing of George Floyd is the latest in a centuries-long series of moral outrages... 1/5pic.twitter.com/Rtx2jb50CG",,,,1267832395220295682,https://twitter.com/JDMahama/status/1267832395220295682
2020-06-01 15:19:31,JDMahama,,107,194,2097,"It’s a Global Day of Parents. I honour the memory of the man who has made me who I am. I draw my education, communication skills, human relations and political instincts from this great man. May your gentle soul continue to rest in peace. #DayofParentspic.twitter.com/2rPNNY9lqT",,,#DayofParentspic,1267475873407676419,https://twitter.com/JDMahama/status/1267475873407676419
2020-06-01 12:21:52,JDMahama,,181,389,4538,"In celebration of the Global Day of Parents, I want to honour the memory of the woman who made me who I am. You gave birth to me & nurtured me. I draw my patience, tolerance, kindness and humility from this great woman. May your kind soul continue to Rest In Peace. #DayofParentspic.twitter.com/dAQhVoJIac",,,#DayofParentspic,1267431166761676800,https://twitter.com/JDMahama/status/1267431166761676800
2020-05-29 10:35:15,JDMahama,,123,228,1449,"Reports that the virus has spread to the Chamber and offices of Parliament is very disturbing. While it is important to give hope to citizens, it is absolutely necessary to be transparent and communicate the full picture of the extent of the disease.https://www.johnmahama.org/news/john-mahama-s-latest-write-up-covid-19 …",,,,1266317171518554114,https://twitter.com/JDMahama/status/1266317171518554114
2020-05-29 06:15:10,JDMahama,,456,590,4689,"It can become a frustrating psychosis when you are unable to correctly predict the winning ticket of your opponent.",,,,1266251718670446599,https://twitter.com/JDMahama/status/1266251718670446599
2020-05-28 08:03:03,JDMahama,,74,210,1119,"Remember to continue staying safe. Strictly follow the #COVID19 protocols. Stay Home & avoid crowded locations. Don’t forget your face mask when you have to leave the house. Stay Safe and I invite you to visit and subscribe to http://www.youtube.com/JohnMahamaTV .",,,#COVID19,1265916483839852545,https://twitter.com/JDMahama/status/1265916483839852545
2020-05-27 11:43:42,JDMahama,,124,209,1286,"As the continent's economies shrink, we must not panic. Instead, we must see the opportunity that has presented itself to us. It is a rare one. Here is a rare chance to empower the world's youngest and most dynamic region to the benefit of all.”https://www.newsweek.com/africa-marshall-plan-john-mahama-1506591 …",,,,1265609620971761666,https://twitter.com/JDMahama/status/1265609620971761666
2020-05-24 21:56:45,JDMahama,,219,216,1763,"COVID-19 has exposed the structural weaknesses of our economic paradigm. But with innovative leadership and a belief in especially our enterprising and dynamic young people, we can and we should turn the wheels of the African Economy back on track.https://www.johnmahama.org/news/john-mahama-on-africaday-2020 …",,,,1264676737247596544,https://twitter.com/JDMahama/status/1264676737247596544
2020-05-23 22:18:14,JDMahama,,369,856,5375,"#EidMubarak May Allah protect us from COVID-19, grant us good health & accept our prayers.pic.twitter.com/Ax7iCVVdH1",,,#EidMubarak,1264319757123280903,https://twitter.com/JDMahama/status/1264319757123280903
2020-05-22 21:58:49,JDMahama,,232,268,1556,"Addressing the issues that affect you. Building a peaceful, secure and prosperous nation, & provide sustainable jobs through industrialization for rapid development. That remains my vision for our country, Ghana, and for all Ghanaians. #JohnMahama2020https://www.johnmahama.org/vision",,,#JohnMahama2020https,1263952482545303552,https://twitter.com/JDMahama/status/1263952482545303552
2020-05-21 22:32:31,JDMahama,,62,149,986,"We have to develop telemedicine tools to support the construction and provision of modern and well-equipped health facilities across the country. This will make it easier for every Ghanaian to access quality healthcare. Together, we will build a future #Ghana. 2/2",,,#Ghana,1263598575100952580,https://twitter.com/JDMahama/status/1263598575100952580
2020-05-21 22:32:30,JDMahama,,198,353,3171,"The outbreak of #COVID19 has demonstrated yet again that a strong healthcare system is vital for any country. Access to healthcare is a human right! 1/2",,,#COVID19,1263598572114567171,https://twitter.com/JDMahama/status/1263598572114567171
2020-05-12 23:59:17,JDMahama,,736,676,5465,"“When a man points a finger at someone else, he should remember that four of his fingers are pointing at himself” —Louis Nizer.pic.twitter.com/XLiNcZX0tN",,,,1260358918695456769,https://twitter.com/JDMahama/status/1260358918695456769
2020-05-09 07:58:32,JDMahama,,74,170,1078,"I want to encourage you to protect yourself. Regular hand washing with soap & under running water is a must. Stay Home but if you have to go out for any reason including work, wear your mask, take along a hand sanitizer, & always disinfect commonly used and touched surfaces. 2/2",,,,1259029975153377280,https://twitter.com/JDMahama/status/1259029975153377280
2020-05-08 11:30:43,JDMahama,,342,384,3004,"I invite you to join the call to GET INVOLVED. Locate a branch of the NDC near you and let's work together for Victory 2020. You can also visit http://www.johnmahama.org and Let’s Talk. #JohnMahama.pic.twitter.com/YX0H6Jsha0",,,#JohnMahama,1258720984321966080,https://twitter.com/JDMahama/status/1258720984321966080
2020-05-06 09:47:47,JDMahama,,152,610,7086,"Happy 70th Birthday Asantehene Otumfuo Osei Tutu II.pic.twitter.com/ruSLW7ntbM",,,,1257970305374584835,https://twitter.com/JDMahama/status/1257970305374584835
2020-05-03 10:53:47,JDMahama,,98,205,1262,"Freedom of the press is not a given; we should always remember that, and especially now, when the COVID-19 pandemic tempts some governments around the world to want to curtail the liberties of citizens. #WorldPressFreedomDay #COVID19https://youtu.be/ZXHJihbyiro",,,#WorldPressFreedomDay #COVID19https,1256899751078961152,https://twitter.com/JDMahama/status/1256899751078961152
2020-05-03 07:09:47,JDMahama,,308,556,7423,"#NewProfilePicpic.twitter.com/05QKMpKAup",,,#NewProfilePicpic,1256843380635717632,https://twitter.com/JDMahama/status/1256843380635717632
2020-05-01 11:27:45,JDMahama,,250,294,2513,"Thank you for joining & contributing to my Digital Conversation, #JohnMahamaLIVE last night. Below is a link to my opening remarks last night. I welcome any contributions or reviews via office@johnmahama.org.https://www.johnmahama.org/news/johnmahamalive-a-digital-conversation-on-health-care-and-infrastructure …",,@johnmahama,#JohnMahamaLIVE,1256183524496945152,https://twitter.com/JDMahama/status/1256183524496945152
